24 20
8 12
0
0
0 0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	1	1
1	1	1	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	1	1	1
1	1	1	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	1	1	1
1	1	1	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	10	10	10	10	4	10	10	10	10	10	10	4	4	4	4	4	10	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	1	10	4	4	4	4	4	10	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	4	4	10	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	4	10	10	10	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
